Eruption Number,Volcano Name,Eruption Category,Evidence Type,Evidence Method,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day
20957,Rabaul,Confirmed,Observations,Reported,3.0,2014,7.0,7.0,2014.0,9.0,18.0
20954,Copahue,Confirmed,Observations,Reported,1.0,2014,7.0,4.0,2014.0,12.0,2.0
20956,Manam,Confirmed,Observations,Reported,4.0,2014,6.0,29.0,2022.0,12.0,19.0
20919,"Fournaise, Piton de la",Confirmed,Observations,Photo / Video,0.0,2014,6.0,21.0,2014.0,6.0,21.0
20914,Karangetang,Confirmed,Observations,Reported,2.0,2014,6.0,8.0,2016.0,3.0,15.0
20908,Zhupanovsky,Confirmed,Observations,Reported,3.0,2014,6.0,6.0,2016.0,3.0,24.0
20909,Pavlof,Confirmed,Observations,Reported,3.0,2014,5.0,31.0,2014.0,6.0,5.0
20911,Sangeang Api,Confirmed,Observations,Reported,3.0,2014,5.0,30.0,2015.0,11.0,5.0
20942,Nyamulagira,Confirmed,Observations,Reported,0.0,2014,5.0,30.0,2016.0,5.0,14.0
20936,Ahyi,Confirmed,Observations,Hydrophonic,0.0,2014,4.0,24.0,2014.0,5.0,17.0
22221,Semeru,Confirmed,Observations,Reported,4.0,2014,4.0,1.0,2022.0,12.0,19.0
20932,Krakatau,Confirmed,Observations,Reported,1.0,2014,3.0,31.0,2014.0,3.0,31.0
20910,Karkar,Confirmed,Observations,Reported,1.0,2014,3.0,26.0,2014.0,3.0,27.0
20892,Merapi,Confirmed,Observations,Reported,3.0,2014,3.0,9.0,2014.0,4.0,20.0
20933,Slamet,Confirmed,Observations,Reported,2.0,2014,3.0,8.0,2014.0,9.0,18.0
20934,Kelud,Confirmed,Observations,Reported,4.0,2014,2.0,13.0,2014.0,2.0,15.0
20913,Karangetang,Confirmed,Observations,Reported,2.0,2014,2.0,9.0,2014.0,2.0,9.0
20941,San Cristobal,Confirmed,Observations,Reported,1.0,2014,2.0,4.0,2014.0,4.0,12.0
20931,Marapi,Confirmed,Observations,Reported,1.0,2014,2.0,3.0,2014.0,2.0,26.0
20920,Kavachi,Confirmed,Observations,Satellite (visual),1.0,2014,1.0,29.0,2014.0,1.0,29.0
20937,Shishaldin,Confirmed,Observations,Reported,1.0,2014,1.0,28.0,2015.0,10.0,16.0
20935,Asosan,Confirmed,Observations,Reported,1.0,2014,1.0,13.0,2014.0,2.0,19.0
21069,Raung,Uncertain,Observations,Reported,1.0,2014,1.0,4.0,2014.0,1.0,4.0
22465,Monowai,Confirmed,Observations,Hydrophonic,1.0,2014,1.0,1.0,2014.0,1.0,1.0
20906,San Miguel,Confirmed,Observations,Reported,2.0,2013,12.0,29.0,2014.0,7.0,28.0
20916,Nishinoshima,Confirmed,Observations,Reported,2.0,2013,11.0,20.0,2015.0,11.0,17.0
20842,Merapi,Confirmed,Observations,Reported,2.0,2013,11.0,18.0,2013.0,11.0,18.0
22463,Krakatau,Confirmed,Observations,Reported,1.0,2013,10.0,31.0,2013.0,10.0,31.0
20907,Zhupanovsky,Confirmed,Observations,Reported,3.0,2013,10.0,23.0,2013.0,11.0,5.0
20918,Barren Island,Confirmed,Observations,Reported,2.0,2013,10.0,12.0,2016.0,5.0,17.0
20987,Tangkuban Parahu,Confirmed,Observations,Reported,1.0,2013,10.0,5.0,2013.0,10.0,5.0
21068,Zubair Group,Confirmed,Observations,Reported,2.0,2013,9.0,28.0,2013.0,11.0,20.0
22195,Telica,Confirmed,Observations,Reported,1.0,2013,9.0,25.0,2013.0,9.0,25.0
20818,Sinabung,Confirmed,Observations,Reported,4.0,2013,9.0,15.0,2018.0,8.0,30.0
20841,Etna,Confirmed,Observations,Reported,2.0,2013,9.0,3.0,2022.0,6.0,17.0
20832,Ubinas,Confirmed,Observations,Reported,2.0,2013,9.0,1.0,2016.0,2.0,27.0
20912,Iliwerung,Confirmed,Observations,Reported,0.0,2013,8.0,20.0,2013.0,8.0,20.0
20786,Klyuchevskoy,Confirmed,Observations,Reported,3.0,2013,8.0,15.0,2013.0,12.0,20.0
20838,Villarrica,Confirmed,Observations,Reported,1.0,2013,7.0,25.0,2013.0,7.0,29.0
22476,Merapi,Confirmed,Observations,Reported,1.0,2013,7.0,22.0,2013.0,7.0,22.0
20835,Ulawun,Confirmed,Observations,Reported,1.0,2013,7.0,8.0,2013.0,12.0,21.0
20828,Izu-Torishima,Uncertain,Observations,Reported,2.0,2013,7.0,6.0,2013.0,7.0,6.0
22378,Raung,Confirmed,Observations,Reported,1.0,2013,6.0,29.0,2013.0,7.0,31.0
20836,Veniaminof,Confirmed,Observations,Reported,3.0,2013,6.0,13.0,2013.0,10.0,12.0
20757,Chirinkotan,Confirmed,Observations,Reported,1.0,2013,6.0,11.0,2014.0,6.0,1.0
20817,San Cristobal,Confirmed,Observations,Reported,1.0,2013,6.0,7.0,2013.0,6.0,7.0
22220,Semeru,Confirmed,Observations,Reported,1.0,2013,6.0,4.0,2013.0,11.0,29.0
20781,Kikai,Confirmed,Observations,Reported,1.0,2013,6.0,4.0,2013.0,6.0,4.0
22216,Kerinci,Confirmed,Observations,Reported,1.0,2013,6.0,2.0,2013.0,6.0,2.0
20831,Turrialba,Confirmed,Observations,Reported,1.0,2013,5.0,21.0,2013.0,6.0,4.0
20807,Pavlof,Confirmed,Observations,Reported,3.0,2013,5.0,13.0,2013.0,6.0,26.0
22291,Masaya,Uncertain,Observations,Reported,0.0,2013,5.0,11.0,2013.0,5.0,26.0
20798,Mayon,Confirmed,Observations,Reported,2.0,2013,5.0,7.0,2013.0,5.0,7.0
20789,Lascar,Confirmed,Observations,Reported,1.0,2013,4.0,2.0,2013.0,11.0,20.0
22462,Krakatau,Confirmed,Observations,Reported,1.0,2013,3.0,11.0,2013.0,3.0,29.0
20802,Pacaya,Confirmed,Observations,Reported,2.0,2013,3.0,5.0,2014.0,4.0,10.0
20822,Tangkuban Parahu,Confirmed,Observations,Reported,1.0,2013,2.0,21.0,2013.0,3.0,6.0
20754,Barren Island,Confirmed,Observations,Reported,2.0,2013,2.0,16.0,2013.0,2.0,16.0
20762,Etorofu-Yakeyama [Grozny Group],Confirmed,Observations,Reported,2.0,2013,2.0,16.0,2013.0,4.0,4.0
21102,Mariana Back-Arc Segment at 15.5°N,Confirmed,Observations,Reported,0.0,2013,2.0,13.0,2015.0,12.0,1.0
20779,Karkar,Confirmed,Observations,Reported,3.0,2013,1.0,29.0,2013.0,3.0,15.0
22235,Sangay,Confirmed,Observations,Reported,2.0,2013,1.0,25.0,2013.0,5.0,24.0
20915,Gamkonora,Uncertain,Observations,Reported,1.0,2013,1.0,23.0,2013.0,5.0,27.0
20811,Rabaul,Confirmed,Observations,Reported,2.0,2013,1.0,19.0,2014.0,3.0,11.0
20759,Colima,Confirmed,Observations,Reported,3.0,2013,1.0,6.0,2017.0,3.0,7.0
20816,San Cristobal,Confirmed,Observations,Reported,2.0,2012,12.0,26.0,2012.0,12.0,28.0
20760,Copahue,Confirmed,Observations,Reported,2.0,2012,12.0,22.0,2013.0,12.0,10.0
20788,Langila,Confirmed,Observations,Reported,1.0,2012,12.0,1.0,2012.0,12.0,5.0
20825,Tolbachik,Confirmed,Observations,Reported,3.0,2012,11.0,27.0,2013.0,9.0,5.0
20827,Tongariro,Confirmed,Observations,Reported,2.0,2012,11.0,21.0,2012.0,11.0,21.0
20837,Villarrica,Uncertain,Observations,Reported,1.0,2012,11.0,14.0,2012.0,11.0,14.0
20756,Chirpoi,Confirmed,Observations,Reported,0.0,2012,11.0,11.0,2016.0,10.0,18.0
20834,Ulawun,Confirmed,Observations,Reported,1.0,2012,11.0,6.0,2012.0,12.0,11.0
20804,Pagan,Confirmed,Observations,Reported,2.0,2012,10.0,30.0,2012.0,12.0,11.0
22161,Rincon de la Vieja,Confirmed,Observations,Reported,1.0,2012,10.0,17.0,2012.0,10.0,17.0
22377,Raung,Confirmed,Observations,Reported,1.0,2012,10.0,16.0,2013.0,1.0,6.0
20806,Paluweh,Confirmed,Observations,Reported,3.0,2012,10.0,8.0,2013.0,10.0,31.0
20750,Alaid,Confirmed,Observations,Reported,2.0,2012,10.0,5.0,2012.0,12.0,12.0
20797,Marapi,Confirmed,Observations,Reported,1.0,2012,9.0,26.0,2012.0,9.0,26.0
20766,Gamalama,Confirmed,Observations,Reported,1.0,2012,9.0,15.0,2012.0,9.0,17.0
20794,Lokon-Empung,Confirmed,Observations,Reported,2.0,2012,9.0,15.0,2013.0,9.0,9.0
20815,San Cristobal,Confirmed,Observations,Reported,2.0,2012,9.0,8.0,2012.0,9.0,15.0
20768,Heard,Confirmed,Observations,Reported,0.0,2012,9.0,5.0,2022.0,12.0,19.0
20785,Klyuchevskoy,Confirmed,Observations,Reported,1.0,2012,9.0,1.0,2013.0,1.0,28.0
20821,Soputan,Confirmed,Observations,Reported,3.0,2012,8.0,26.0,2012.0,9.0,19.0
20761,Etorofu-Yakeyama [Grozny Group],Confirmed,Observations,Reported,2.0,2012,8.0,16.0,2012.0,8.0,25.0
20839,Whakaari/White Island,Confirmed,Observations,Reported,2.0,2012,8.0,7.0,2013.0,10.0,11.0
20826,Tongariro,Confirmed,Observations,Reported,2.0,2012,8.0,6.0,2012.0,8.0,7.0
20799,Monowai,Confirmed,Observations,Hydrophonic,0.0,2012,8.0,3.0,2012.0,8.0,19.0
22389,Langila,Uncertain,Observations,Reported,0.0,2012,7.0,21.0,2012.0,7.0,21.0
20748,Havre Seamount,Confirmed,Observations,Reported,1.0,2012,7.0,17.0,2012.0,7.0,19.0
20776,Karangetang,Confirmed,Observations,Reported,2.0,2012,5.0,14.0,2013.0,9.0,5.0
20764,Galeras,Confirmed,Observations,Reported,2.0,2012,5.0,13.0,2014.0,1.0,30.0
20819,Sirung,Confirmed,Observations,Reported,2.0,2012,5.0,8.0,2012.0,5.0,12.0
20833,Ulawun,Confirmed,Observations,Reported,1.0,2012,5.0,7.0,2012.0,5.0,31.0
20805,Witori,Confirmed,Observations,Reported,2.0,2012,5.0,3.0,2012.0,7.0,11.0
22143,Masaya,Confirmed,Observations,Reported,1.0,2012,4.0,30.0,2012.0,6.0,8.0
20796,Marapi,Confirmed,Observations,Reported,1.0,2012,3.0,1.0,2012.0,5.0,18.0
20814,"Ruiz, Nevado del",Confirmed,Observations,Reported,3.0,2012,2.0,22.0,2013.0,7.0,12.0
20813,Rincon de la Vieja,Confirmed,Observations,Reported,1.0,2012,2.0,19.0,2012.0,4.0,14.0
20774,Kanaga,Confirmed,Observations,Reported,2.0,2012,2.0,18.0,2012.0,2.0,18.0
20772,Ioto,Confirmed,Observations,Reported,1.0,2012,2.0,10.0,2012.0,5.0,2.0
20778,Karkar,Confirmed,Observations,Reported,3.0,2012,2.0,1.0,2012.0,2.0,1.0
20830,Turrialba,Confirmed,Observations,Reported,2.0,2012,1.0,12.0,2012.0,1.0,18.0
20791,Lewotolok,Confirmed,Observations,Reported,1.0,2012,1.0,2.0,2012.0,1.0,14.0
20840,Zubair Group,Confirmed,Observations,Reported,2.0,2011,12.0,18.0,2012.0,1.0,12.0
22217,Kerinci,Confirmed,Observations,Reported,1.0,2011,12.0,15.0,2011.0,12.0,15.0
20765,Gamalama,Confirmed,Observations,Reported,2.0,2011,12.0,5.0,2011.0,12.0,23.0
22215,Tungurahua,Confirmed,Observations,Reported,3.0,2011,11.0,27.0,2016.0,3.0,16.0
20801,Nyamulagira,Confirmed,Observations,Reported,2.0,2011,11.0,6.0,2012.0,3.0,16.0
20770,"Hudson, Cerro",Confirmed,Observations,Reported,2.0,2011,10.0,26.0,2011.0,11.0,1.0
20769,Hierro,Confirmed,Observations,Reported,2.0,2011,10.0,10.0,2012.0,3.0,5.0
20938,Gaua,Confirmed,Observations,Reported,1.0,2011,9.0,17.0,2011.0,10.0,10.0
20812,Rincon de la Vieja,Confirmed,Observations,Reported,1.0,2011,8.0,22.0,2011.0,9.0,27.0
10898,San Cristobal,Confirmed,Observations,Reported,1.0,2011,8.0,21.0,2011.0,10.0,23.0
20795,Marapi,Confirmed,Observations,Reported,2.0,2011,8.0,3.0,2011.0,10.0,12.0
22388,Langila,Uncertain,Observations,Reported,0.0,2011,7.0,28.0,2011.0,7.0,28.0
20758,Cleveland,Confirmed,Observations,Reported,2.0,2011,7.0,19.0,2015.0,8.0,18.0
20820,Soputan,Confirmed,Observations,Reported,3.0,2011,7.0,3.0,2011.0,8.0,15.0
20793,Lokon-Empung,Confirmed,Observations,Reported,2.0,2011,6.0,26.0,2012.0,5.0,2.0
20790,"Lengai, Ol Doinyo",Confirmed,Observations,Reported,0.0,2011,6.0,22.0,2014.0,7.0,15.0
20800,Nabro,Confirmed,Observations,Reported,4.0,2011,6.0,13.0,2012.0,6.0,3.0
22234,Sangay,Confirmed,Observations,Reported,2.0,2011,6.0,6.0,2012.0,9.0,19.0
20809,Puyehue-Cordon Caulle,Confirmed,Observations,Reported,5.0,2011,6.0,4.0,2012.0,4.0,21.0
20752,Ambae,Confirmed,Observations,Reported,1.0,2011,6.0,4.0,2011.0,7.0,10.0
20767,Grimsvotn,Confirmed,Observations,Reported,4.0,2011,5.0,21.0,2011.0,5.0,28.0
22464,Monowai,Confirmed,Observations,Hydrophonic,0.0,2011,5.0,17.0,2011.0,5.0,22.0
20753,Asosan,Confirmed,Observations,Reported,1.0,2011,5.0,15.0,2011.0,6.0,9.0
22219,Semeru,Confirmed,Observations,Reported,2.0,2011,5.0,13.0,2012.0,7.0,20.0
20803,Pagan,Confirmed,Observations,Reported,2.0,2011,4.0,23.0,2011.0,9.0,1.0
22214,Tungurahua,Confirmed,Observations,Reported,2.0,2011,4.0,20.0,2011.0,5.0,26.0
20921,Axial Seamount,Confirmed,Observations,Reported,0.0,2011,4.0,6.0,2011.0,4.0,12.0
20783,Klyuchevskoy,Confirmed,Observations,Reported,2.0,2011,3.0,30.0,2011.0,7.0,3.0
20810,Rabaul,Confirmed,Observations,Reported,2.0,2011,3.0,29.0,2011.0,8.0,12.0
22488,Merapi,Confirmed,Observations,Photo / Video,1.0,2011,3.0,25.0,2011.0,9.0,8.0
20775,Karangetang,Confirmed,Observations,Reported,2.0,2011,3.0,11.0,2011.0,8.0,13.0
20823,Telica,Confirmed,Observations,Reported,2.0,2011,3.0,7.0,2011.0,6.0,14.0
20792,Lokon-Empung,Confirmed,Observations,Reported,1.0,2011,2.0,22.0,2011.0,2.0,22.0
20808,Planchon-Peteroa,Confirmed,Observations,Reported,2.0,2011,2.0,17.0,2011.0,6.0,26.0
20782,Kirishimayama,Confirmed,Observations,Reported,3.0,2011,1.0,19.0,2011.0,9.0,7.0
20829,Turrialba,Confirmed,Observations,Reported,1.0,2011,1.0,14.0,2011.0,1.0,14.0
20939,Dallol,Confirmed,Observations,Reported,0.0,2011,1.0,4.0,2011.0,1.0,4.0
16064,Tengger Caldera,Confirmed,Observations,Reported,3.0,2010,11.0,26.0,2011.0,6.0,13.0
11645,Tungurahua,Confirmed,Observations,Reported,3.0,2010,11.0,22.0,2011.0,1.0,2.0
19264,Kizimen,Confirmed,Observations,Reported,3.0,2010,11.0,11.0,2013.0,9.0,13.0
16772,Bulusan,Confirmed,Observations,Reported,2.0,2010,11.0,6.0,2011.0,5.0,13.0
15634,Krakatau,Confirmed,Observations,Reported,2.0,2010,10.0,25.0,2012.0,9.0,9.0
15925,Merapi,Confirmed,Observations,Reported,4.0,2010,10.0,23.0,2010.0,11.0,29.0
14392,"Fournaise, Piton de la",Confirmed,Observations,Reported,0.0,2010,10.0,14.0,2010.0,12.0,10.0
18820,Sarychev Peak,Uncertain,Observations,Satellite (visual),2.0,2010,9.0,20.0,2010.0,9.0,20.0
15388,Barren Island,Confirmed,Observations,Reported,1.0,2010,9.0,17.0,2011.0,6.0,22.0
19820,Cleveland,Uncertain,Observations,Satellite (visual),2.0,2010,9.0,12.0,2010.0,9.0,26.0
11947,Planchon-Peteroa,Confirmed,Observations,Reported,2.0,2010,9.0,6.0,2010.0,10.0,13.0
15404,Sinabung,Confirmed,Observations,Reported,3.0,2010,8.0,27.0,2010.0,9.0,18.0
13854,Etna,Confirmed,Observations,Reported,3.0,2010,8.0,25.0,2013.0,4.0,27.0
11381,Galeras,Confirmed,Observations,Reported,1.0,2010,8.0,25.0,2010.0,8.0,25.0
14935,Manam,Confirmed,Observations,Reported,3.0,2010,8.0,10.0,2013.0,12.0,15.0
16544,Karangetang,Confirmed,Observations,Reported,3.0,2010,8.0,6.0,2010.0,12.0,16.0
11248,Turrialba,Uncertain,Observations,Photo / Video,2.0,2010,7.0,24.0,2010.0,8.0,15.0
15101,Rabaul,Confirmed,Observations,Reported,1.0,2010,7.0,23.0,2010.0,7.0,25.0
11792,Ubinas,Uncertain,Observations,Aviation,1.0,2010,7.0,18.0,2010.0,7.0,18.0
18879,Ebeko,Confirmed,Observations,Reported,1.0,2010,7.0,2.0,2010.0,7.0,9.0
18833,Ekarma,Confirmed,Observations,Reported,2.0,2010,6.0,30.0,2010.0,8.0,10.0
18423,Ioto,Uncertain,Observations,Reported,1.0,2010,6.0,19.0,2010.0,6.0,19.0
10897,San Cristobal,Confirmed,Observations,Reported,2.0,2010,6.0,9.0,2011.0,1.0,13.0
19026,Gorely,Confirmed,Observations,Reported,1.0,2010,6.0,6.0,2010.0,6.0,22.0
19819,Cleveland,Confirmed,Observations,Reported,2.0,2010,5.0,30.0,2010.0,6.0,2.0
18529,South Sarigan Seamount,Confirmed,Observations,Reported,3.0,2010,5.0,27.0,2010.0,5.0,29.0
15077,Ulawun,Confirmed,Observations,Reported,2.0,2010,5.0,26.0,2011.0,5.0,27.0
19388,Bezymianny,Confirmed,Observations,Satellite (infrared),3.0,2010,5.0,21.0,2011.0,4.0,29.0
18524,Pagan,Confirmed,Observations,Reported,1.0,2010,5.0,3.0,2010.0,8.0,11.0
18282,Miyakejima,Confirmed,Observations,Reported,1.0,2010,4.0,11.0,2010.0,7.0,21.0
13853,Etna,Confirmed,Observations,Reported,2.0,2010,4.0,8.0,2010.0,4.0,8.0
17165,Kirishimayama,Confirmed,Observations,Reported,1.0,2010,3.0,30.0,2010.0,7.0,10.0
12563,Eyjafjallajokull,Confirmed,Observations,Reported,4.0,2010,3.0,20.0,2010.0,6.0,23.0
14951,Karkar,Uncertain,Observations,Reported,1.0,2010,2.0,25.0,2010.0,2.0,26.0
18469,Fukutoku-Oka-no-Ba,Confirmed,Observations,Reported,1.0,2010,2.0,3.0,2010.0,4.0,8.0
22218,Semeru,Confirmed,Observations,Reported,2.0,2010,1.0,5.0,2010.0,11.0,29.0
11247,Turrialba,Confirmed,Observations,Reported,2.0,2010,1.0,5.0,2010.0,3.0,7.0
14085,Nyamulagira,Confirmed,Observations,Reported,1.0,2010,1.0,2.0,2010.0,1.0,29.0
11644,Tungurahua,Confirmed,Observations,Reported,3.0,2010,1.0,1.0,2010.0,7.0,29.0
19387,Bezymianny,Confirmed,Observations,Reported,3.0,2009,12.0,17.0,2010.0,2.0,16.0
11080,Concepcion,Confirmed,Observations,Reported,1.0,2009,12.0,11.0,2011.0,3.0,12.0
12184,Villarrica,Confirmed,Observations,Reported,1.0,2009,11.0,22.0,2012.0,4.0,20.0
11193,Poas,Confirmed,Observations,Reported,1.0,2009,11.0,16.0,2014.0,10.0,13.0
17164,Kirishimayama,Uncertain,Observations,Reported,1.0,2009,11.0,15.0,2009.0,11.0,15.0
14391,"Fournaise, Piton de la",Confirmed,Observations,Reported,1.0,2009,11.0,5.0,2010.0,1.0,12.0
19828,Cleveland,Confirmed,Observations,Reported,2.0,2009,10.0,2.0,2009.0,12.0,12.0
15231,Gaua,Confirmed,Observations,Reported,2.0,2009,9.0,27.0,2010.0,6.0,19.0
15793,Dieng Volcanic Complex,Confirmed,Observations,Reported,1.0,2009,9.0,27.0,2009.0,9.0,27.0
15003,Langila,Confirmed,Observations,Reported,2.0,2009,9.0,16.0,2010.0,2.0,16.0
16819,Mayon,Confirmed,Observations,Reported,2.0,2009,9.0,15.0,2010.0,1.0,1.0
10896,San Cristobal,Confirmed,Observations,Reported,2.0,2009,9.0,6.0,2009.0,12.0,26.0
18776,Kolokol Group,Uncertain,Uncertain,Unspecified,2.0,2009,8.0,26.0,,,
19485,Klyuchevskoy,Confirmed,Observations,Reported,2.0,2009,8.0,1.0,2010.0,12.0,20.0
13944,Manda Hararo,Confirmed,Observations,Reported,2.0,2009,6.0,28.0,2009.0,7.0,1.0
19827,Cleveland,Confirmed,Observations,Reported,2.0,2009,6.0,25.0,2009.0,6.0,25.0
18819,Sarychev Peak,Confirmed,Observations,Reported,4.0,2009,6.0,11.0,2009.0,7.0,16.0
22197,Monowai,Confirmed,Observations,Hydrophonic,0.0,2009,5.0,4.0,2009.0,12.0,16.0
16227,Rinjani,Confirmed,Observations,Reported,2.0,2009,5.0,2.0,2010.0,5.0,23.0
15765,Slamet,Confirmed,Observations,Reported,1.0,2009,4.0,21.0,2009.0,6.0,22.0
18523,Pagan,Uncertain,Uncertain,Unspecified,2.0,2009,4.0,15.0,,,
11677,Fernandina,Confirmed,Observations,Reported,2.0,2009,4.0,10.0,2009.0,4.0,28.0
18281,Miyakejima,Confirmed,Observations,Reported,1.0,2009,4.0,1.0,2009.0,4.0,1.0
15533,Kerinci,Confirmed,Observations,Reported,1.0,2009,4.0,1.0,2009.0,6.0,19.0
15633,Krakatau,Confirmed,Observations,Reported,2.0,2009,3.0,25.0,2009.0,9.0,16.0
14733,Hunga Tonga-Hunga Ha'apai,Confirmed,Observations,Reported,2.0,2009,3.0,17.0,2009.0,3.0,22.0
20391,Redoubt,Confirmed,Observations,Reported,3.0,2009,3.0,15.0,2009.0,7.0,1.0
11502,Guagua Pichincha,Uncertain,Uncertain,Unspecified,1.0,2009,2.0,16.0,2009.0,2.0,17.0
18878,Ebeko,Confirmed,Observations,Reported,1.0,2009,2.0,11.0,2009.0,7.0,13.0
12183,Villarrica,Confirmed,Observations,Reported,1.0,2009,1.0,29.0,2009.0,3.0,24.0
17812,Asamayama,Confirmed,Observations,Reported,2.0,2009,1.0,21.0,2009.0,5.0,2.0
14680,Curtis Island,Uncertain,Uncertain,Unspecified,0.0,2009,1.0,18.0,2009.0,1.0,19.0
15792,Dieng Volcanic Complex,Confirmed,Observations,Reported,1.0,2009,1.0,15.0,2009.0,1.0,15.0
11192,Poas,Confirmed,Observations,Reported,1.0,2009,1.0,12.0,2009.0,3.0,21.0
19826,Cleveland,Confirmed,Observations,Reported,2.0,2009,1.0,2.0,2009.0,1.0,21.0
15575,Dempo,Confirmed,Observations,Reported,1.0,2009,1.0,1.0,2009.0,1.0,1.0
19045,Koryaksky,Confirmed,Observations,Reported,2.0,2008,12.0,23.0,2009.0,8.0,27.0
16543,Karangetang,Confirmed,Observations,Reported,2.0,2008,11.0,29.0,2010.0,3.0,24.0
10895,San Cristobal,Confirmed,Observations,Reported,1.0,2008,11.0,21.0,2008.0,11.0,21.0
18707,Akan,Confirmed,Observations,Reported,1.0,2008,11.0,18.0,2008.0,11.0,28.0
14799,Tafu-Maka,Confirmed,Observations,Reported,0.0,2008,11.0,16.0,2008.0,11.0,16.0
14800,West Mata,Confirmed,Observations,Reported,0.0,2008,11.0,16.0,2009.0,5.0,16.0
13927,Alu-Dalafilla,Confirmed,Observations,Reported,3.0,2008,11.0,3.0,2008.0,12.0,16.0
11314,"Huila, Nevado del",Confirmed,Observations,Reported,3.0,2008,10.0,26.0,2012.0,1.0,14.0
12182,Villarrica,Confirmed,Observations,Reported,1.0,2008,10.0,26.0,,,
11380,Galeras,Confirmed,Observations,Reported,3.0,2008,10.0,21.0,2010.0,1.0,2.0
19484,Klyuchevskoy,Confirmed,Observations,Reported,1.0,2008,10.0,8.0,2009.0,4.0,16.0
15210,Tinakula,Confirmed,Observations,Reported,1.0,2008,9.0,19.0,2008.0,11.0,29.0
14390,"Fournaise, Piton de la",Confirmed,Observations,Reported,1.0,2008,9.0,12.0,2009.0,2.0,4.0
17163,Kirishimayama,Confirmed,Observations,Reported,1.0,2008,8.0,22.0,2008.0,8.0,22.0
12896,Bardarbunga,Uncertain,Uncertain,Unspecified,0.0,2008,8.0,16.0,,,
16818,Mayon,Confirmed,Observations,Reported,1.0,2008,8.0,10.0,2008.0,8.0,10.0
17811,Asamayama,Confirmed,Observations,Reported,1.0,2008,8.0,10.0,2008.0,8.0,14.0
19745,Kasatochi,Confirmed,Observations,Reported,4.0,2008,8.0,7.0,2008.0,8.0,9.0
11077,Concepcion,Confirmed,Observations,Reported,1.0,2008,7.0,30.0,2008.0,7.0,30.0
18860,Chikurachki,Confirmed,Observations,Reported,2.0,2008,7.0,29.0,2008.0,8.0,8.0
11449,Reventador,Confirmed,Observations,Reported,2.0,2008,7.0,27.0,2022.0,12.0,19.0
15009,Krummel-Garbuna-Welcker,Confirmed,Observations,Reported,2.0,2008,7.0,13.0,2008.0,10.0,4.0
19852,Okmok,Confirmed,Observations,Reported,4.0,2008,7.0,12.0,2008.0,8.0,19.0
19386,Bezymianny,Confirmed,Observations,Reported,3.0,2008,7.0,11.0,2008.0,8.0,23.0
10943,Telica,Confirmed,Observations,Reported,1.0,2008,7.0,5.0,2008.0,7.0,5.0
14676,Rumble III,Confirmed,Observations,Reported,0.0,2008,7.0,2.0,,,
10894,San Cristobal,Confirmed,Observations,Reported,1.0,2008,6.0,22.0,2008.0,8.0,5.0
16166,Raung,Confirmed,Observations,Reported,2.0,2008,6.0,12.0,2008.0,6.0,17.0
16439,Soputan,Confirmed,Observations,Reported,3.0,2008,6.0,6.0,2008.0,11.0,2.0
11720,"Azul, Cerro",Confirmed,Observations,Reported,1.0,2008,5.0,29.0,2008.0,6.0,17.0
15297,Ambrym,Confirmed,Observations,Reported,2.0,2008,5.0,23.0,2018.0,12.0,17.0
15387,Barren Island,Confirmed,Observations,Reported,2.0,2008,5.0,13.0,2010.0,4.0,19.0
16677,Gamalama,Uncertain,Uncertain,Unspecified,1.0,2008,5.0,10.0,,,
18280,Miyakejima,Confirmed,Observations,Reported,1.0,2008,5.0,8.0,2008.0,5.0,8.0
12271,Chaiten,Confirmed,Observations,Reported,4.0,2008,5.0,2.0,2011.0,5.0,31.0
11042,Masaya,Confirmed,Observations,Reported,1.0,2008,4.0,29.0,2008.0,12.0,17.0
16278,Egon,Confirmed,Observations,Reported,2.0,2008,4.0,15.0,2008.0,4.0,28.0
16582,Ibu,Confirmed,Observations,Reported,1.0,2008,4.0,5.0,2022.0,12.0,19.0
15532,Kerinci,Confirmed,Observations,Reported,1.0,2008,3.0,24.0,,,
16542,Karangetang,Uncertain,Uncertain,Unspecified,1.0,2008,3.0,12.0,,,
15008,Krummel-Garbuna-Welcker,Confirmed,Observations,Reported,1.0,2008,3.0,11.0,2008.0,3.0,13.0
15323,Lopevi,Uncertain,Uncertain,Unspecified,2.0,2008,2.0,24.0,2008.0,2.0,24.0
20178,Veniaminof,Confirmed,Observations,Reported,1.0,2008,2.0,22.0,2008.0,3.0,1.0
17351,Asosan,Confirmed,Observations,Reported,1.0,2008,2.0,17.0,2008.0,2.0,17.0
20101,Shishaldin,Uncertain,Uncertain,Unspecified,1.0,2008,2.0,12.0,2008.0,2.0,12.0
14723,Monowai,Confirmed,Observations,Hydrophonic,0.0,2008,2.0,8.0,2008.0,2.0,8.0
11501,Guagua Pichincha,Uncertain,Uncertain,Unspecified,1.0,2008,2.0,1.0,2008.0,2.0,1.0
11191,Poas,Confirmed,Observations,Reported,1.0,2008,1.0,13.0,2008.0,1.0,13.0
18279,Miyakejima,Confirmed,Observations,Reported,1.0,2008,1.0,7.0,2008.0,1.0,7.0
11313,"Huila, Nevado del",Confirmed,Observations,Reported,2.0,2008,1.0,2.0,2008.0,4.0,16.0
12077,Llaima,Confirmed,Observations,Reported,3.0,2008,1.0,1.0,2009.0,6.0,12.0
